source_id,Institution (bolded name),Webpage,(2nd line),(3rd line),Address Line 1 (Street or Box Number),Address Line 2 (Room/Suite),City,State,Zip Code,Phone,Best email contact,Summary Description of Map Collection,Questions / Notes / Comments,Region ID,Regional Coordinator,Status,Date of last update,Addtional Note
162,Eastern Illinois University,https://www.library.eiu.edu/govdocs/,Booth Library,Government Documents Collection,600 Lincoln Avenue,2nd Floor,Charleston,IL,61920,217-581-6072,https://www.library.eiu.edu/requests/email.html,"The library collection consists of more than 1,00,000 cataloged volumes, approximately 1.2 million microtexts, as well as maps, music scores, and pamphlets selected to support the University’s educational mission. The government documents collection includes United States and Illinois State publications.",,5,,Not started,,
163,Adler Planatarium,https://www.adlerplanetarium.org/,History of Astronomy Research Center,,1300 South Lake Shore Drive,,Chicago,IL,60605,312-322-0594,astrohistory@adlerplanetarium.org,,,5,,Not started,,
164,Chicago Public Library,www.chipublib.org,Harold Washington Library Center,Government Publications Department,400 South State Street,5th Floor,Chicago,IL,60605,312-747-4500,info@chipublib.org,The Government Publications Department provides immediate access to official publications from the Federal government.,,5,,Not started,,
165,Illinios Institute of Technology,https://library.iit.edu/find/articles/by-content/maps-and-gis-data,Paul V. Galvin Library,Maps amd GIS Data,35 West 33rd Street,,Chicago,IL,60616,312-567-3616,library@iit.edu,Comprehensive directory of web-based and print map resources. Maintained by the Galvin Library Government Documents Depository staff. These are the resources we have that contain Maps and GIS Data.,,5,,Not started,,
166,University of Chicago,https://www.lib.uchicago.edu/collex/?view=collections&subject=Maps,Joseph Regenstein Library,Map Collection,1100 East 57th Street,Room 370,Chicago,IL,60637,773-702-8761,,"The Joseph Regenstein Library is home to over 4.5 million print volumes focusing on subjects in the humanities and social sciences, as well as business, divinity, and area studies.",,5,,Not started,,
167,"University of Illinois, Chicago",https://library.uic.edu/collections/maps-gis,Richard J. Daley Library,Map Section,801 S. Morgan Street,,Chicago,IL,60607,312-996-2738,lib-ref@uic.edu,"The maps & GIS collections are located at the Richard J. Daley Library (hours) in Chicago. They include more than 179,000 maps, 2,000 atlases, 150,000 aerial photographs, a small collection of map-related reference books and digital data",,5,,Not started,,
168,"Southern Illinois University, Edwardsville",www.library.siue.edu/lib,Lovejoy Library,Map Library,30 Hairpin Drive,P.O. Box 1063,Edwardsville,IL,62026-1063,618-650-2606,tball@siue.edu,"The Lovejoy Library Map Collection is located on the second floor of the library and includes maps, atlases, and gazetteers. A large portion of the Map Collection is composed of the United States Geological Survey (USGS) topographic series maps.  Additional series from the Forest Service, National Imagery and Mapping Agency (NIMA), and the Illinois Department of Transportation are available. We have also collected many miscellaneous maps for the St. Louis region.",,5,,Not started,,
170,Western Illinois University,http://www.wiu.edu/libraries/info/malpassLibrary.php,Leslie F. Malpass Library,Government and Legal Information Unit,1 University Circle,,Macomb,IL,61455,309-298-2722,,"The Western Illinois University Libraries' Map Collection is located on the 4th Floor of Malpass Library. It contains more than 150,000 maps as well as aerial photographs, atlases and reference materials related to maps and cartography. The Map Collection includes cartographic materials on many geographic areas and a variety of subjects, with an emphasis on West-Central Illinois. It also contains plat books for West Central Illinois counties. The University Archives contains a small collection of historic maps, including plat books, Sanborn Fire Insurance Maps and U.S. Geological Survey topographic maps. The Map Collection receives most of its maps through the Federal Depository Library Program (FDLP), including topographic and geologic maps from the U.S. Geological Survey, U.S. Forest Service maps, nautical and aeronautical charts, Central Intelligence Agency maps, and GIS data produced by Federal agencies through the FDLP.",,5,,Not started,,
193,Ball State University,https://www.bsu.edu/academics/libraries/research/gis-research-map-collection,Bracken Library,GIS Research and Map Collection,,Room 224,Muncie,IL,47306,765-285-1097,grmc@bsu.edu,"The GIS Research and Map Collection (GRMC) offers a substantial collection of cartographic resources, GIS software, consultative and instructional services to advance GIS research, expert mapping assistance, and cartographic reference and instructional services using a wide-ranging collection of geospatial materials.",,5,,Not started,,
171,Illinois State University,https://guides.library.illinoisstate.edu/maps,Milner Library,Social Sciences Division,201 N School Street,Campus Box 8900,Normal,IL,61790-8900,309-438-3486,vmschwa@ilstu.edu,Maps may be located in a variety of locations within the Milner Library:,,5,,Not started,,
172,Illinois Valley Community College,http://libguides.ivcc.edu/library,Jacobs Library,,815 North Orlando Smith Avenue,,Oglesby,IL,61348,815-224-0306,jacobs_library@ivcc.edu,"Jacobs Library provides resources to enhance the IVCC learning programs and services that enable our community to seek, evaluate, and use information. Access to international information sources and culturally enriching materials is provided through traditional library resources and through an extensive array of online information sources","Broken links, COVID impacted; website listed is temporary",5,,Not started,,
173,Bradley University,https://www.bradley.edu/library/,Cullom-Davis Library,,1501 West Bradley Avenue,,Peoria,IL,61625,309-677-2850,bulibrary@fsmail.bradley.edu,"Through our consortial agreements, the Bradley community has access to the collections of more than 90 libraries in Illinois, including the University of Illinois ","There is not a physical map collection, but collections can be found in general collections in the basement. Provides links to collections that have maps.",5,,Not started,,
174,Augustana College,www.augustana.edu/library,Thomas Tredway Library,Loring Map Collection,639 38th Street,,Rock Island,IL,61201,309-794-7318,libraryinfo@augustana.edu,"The Loring Map Library is held in two locations on the Augustana Campus, in the Thomas Tredway Library and Swenson Hall of Geosciences. The collection includes over 100,000 printed U.S. Geological Survey topographic maps at 1:100,000, 1:62,500 and 1:24,000 scales, relief maps, atlases, and much more. The Tredway Library portion of the collection has been moved to the north end on the first floor and is available for checkout.",,5,,Not started,,
175,Illinois State Archives,www.cyberdriveillinois.com,,Margaret Cross Norton Building,Capitol Complex,,Springfield,IL,62756,217-782-4682,islinfo@ilsos.gov,"The State Archives serves as the depository of public records of Illinois state and local governmental agencies which possess permanent administrative, legal, or historical research values. Its collections do not include manuscript, newspaper, or other nonofficial sources. These records are available to the public, officials, and scholars at the Norton Building and at seven regional depositories located on state university campuses throughout Illinois. The Archives provides access through a series of printed and electronic guides, and by in-person, mail, telephone, fax, and Internet database reference services.",,5,,Not started,,
176,Illinois State Library,https://www.cyberdriveillinois.com/departments/library/maps/home.html,,Gwendolyn Brooks Buildng,300 S. Second Street,,Springfield,IL,62701,217−782−7596,islinfo@ilsos.gov,"The State Library's 5 million items include geographical books and journals, gazetteers and atlases, reference books and carto-bibliographies, and more than 190,000 maps and 80,000 aerial photos.",,5,,Not started,,
177,"University of Illinois, Urbana-Champaign",https://www.library.illinois.edu/ihx/,Illinois History and Lincoln Collections,324 Library,1408 West Gregory Drive,M/C-522,Urbana,IL,61801,217-333-1777,ihlc@library.illinois.edu,"The Illinois History and Lincoln Collections (IHLC) preserves and provides access to both print and manuscript materials documenting the history of Illinois as well as Abraham Lincoln’s life and legacy. Approximately 35,000 printed volumes and 1,000 manuscript collections as well as numerous maps, photographs, ephemera, and other materials provide rich resources for researchers in a many fields.",,5,,Not started,,
179,"University of Illinois, Urbana-Champaign",www.library.uiuc.edu/rbx,Rare Book and Manuscript Library,346 Library,1408 West Gregory Drive,M/C-522,Urbana,IL,61801,217-333-3777,askacurator@library.Illinois.edu,"The Rare Book & Manuscript Library (RBML) of the University of Illinois at Urbana-Champaign is one of the largest publicly accessible special collections repositories in the United States. The collections—over 600,000 volumes and just over two linear miles of manuscript material—encompass the broad areas of literature, history, art, theology, philosophy, technology, and the natural sciences. Established in 1936, the RBML is renowned for its outstanding collections of Medieval and Renaissance manuscripts, early printed books, English literature, American wit and humor, theater history, free speech movements, Italian history, the history of economics, the history of science and technology, mathematics, geology, and natural history.",,5,,Not started,,
